STOP_SEQUENCE,CUM_TIME,CUM_DIST
1,11,0.004
1,14,0.006
1,17,0.008
1,20,0.011
2,24,0.191
4,26,0.51
18,35,3.205
21,37,3.653
21,38,3.72
26,41,4.443
27,42,4.597
29,44,5.143
31,47,5.453
36,50,5.928
43,54,6.833
46,56,7.296
50,59,7.953
54,62,8.642
56,65,8.918
58,68,9.278
61,71,9.643
64,74,9.949
68,77,10.574
68,0,0
68,1,0.002
68,4,0.004
68,7,0.006
68,10,0.014
68,13,0.025
68,16,0.027
68,19,0.031
68,22,0.04
68,23,0.048
68,25,0.05
69,28,0.111
65,31,0.665
62,34,1.075
59,37,1.453
56,39,2.007
54,42,2.276
53,44,2.535
51,45,2.806
48,48,3.324
45,51,3.758
41,54,4.376
37,57,4.913
33,60,5.245
31,63,5.51
28,66,6.013
25,69,6.67
119,0,0
119,1,0.002
119,4,0.007
119,7,0.02
119,10,0.022
119,11,0.154
113,13,0.428
108,16,1.312
103,21,2.659
102,22,2.782
98,25,3.414
93,28,3.994
90,31,4.454
86,34,4.962
85,37,5.144
81,40,5.601
74,46,6.666
70,49,7.189
67,52,7.825
64,55,8.228
64,58,8.507
59,60,8.865
56,63,9.292
54,67,9.619
52,71,10.072
49,72,10.568
46,75,11.117
43,78,11.546
41,80,11.841
38,81,12.278
34,84,12.681
32,87,12.873
30,90,13.256
26,94,14.145
22,96,14.678
18,99,15.305
20,0,0
20,1,0.008
20,4,0.01
20,7,0.011
20,10,0.015
20,13,0.018
20,16,0.021
20,19,0.022
20,24,0.025
20,33,0.055
21,35,0.198
26,39,1.077
30,42,1.837
32,45,2.187
37,48,2.618
41,51,3.146
43,54,3.452
47,57,4.029
52,60,4.804
53,63,5.16
53,64,5.206
56,66,5.627
60,69,6.076
63,72,6.481
65,75,6.716
1,0,0
1,5,0
2,8,0.321
11,14,1.976
16,17,2.881
20,21,3.6
24,23,4.196
27,26,4.832
29,29,5.268
31,32,5.583
38,38,6.251
42,41,6.853
43,42,6.938
44,44,7.078
47,47,7.535
51,50,8.234
54,52,8.755
54,53,8.876
57,56,9.36
60,59,9.71
64,62,10.099
68,65,10.794
69,66,10.925
70,68,11.308
74,71,11.796
76,73,12.218
78,74,12.448
82,77,13.004
83,78,13.139
86,80,13.477
89,83,13.841
92,86,14.386
95,89,14.742
113,104,18.195
117,107,18.721
68,0,0
68,3,0.006
68,6,0.01
68,9,0.016
68,12,0.022
69,15,0.027
69,18,0.033
69,19,0.036
68,21,0.059
68,24,0.198
64,27,0.842
61,30,1.231
59,33,1.485
57,36,1.796
55,39,2.169
54,41,2.356
53,42,2.628
49,44,3.145
45,47,3.865
43,50,4.149
41,51,4.44
38,53,4.902
34,56,5.293
119,0,0
113,1,0.151
109,4,0.899
106,7,1.633
102,10,2.529
98,13,3.168
93,16,3.752
89,19,4.374
84,22,5.017
81,24,5.352
79,25,5.636
75,28,6.206
71,31,6.842
68,34,7.425
67,35,7.584
65,37,7.878
64,38,7.998
62,41,8.284
60,43,8.489
57,46,8.877
56,49,9.192
53,52,9.692
28,70,12.973
25,73,13.716
20,76,14.503
19,78,14.592
18,79,14.774
14,82,15.581
9,85,16.376
5,88,17.113
2,91,17.748
1,0,0
1,10,0.002
1,13,0.006
1,16,0.012
1,19,0.014
1,22,0.017
1,23,0.02
1,25,0.022
1,27,0.025
1,28,0.029
1,31,0.031
1,34,0.031
1,37,0.155
2,38,0.28
2,39,0.361
6,43,1.233
8,46,1.672
10,48,1.922
16,52,2.938
33,67,5.907
37,70,6.24
43,74,7.062
45,76,7.39
49,79,7.958
53,82,8.85
56,85,9.147
59,88,9.601
62,91,10.003
65,94,10.426
69,97,11.065
72,100,11.602
75,102,12.046
77,105,12.414
81,108,12.945
83,110,13.171
85,111,13.445
89,114,13.881
92,117,14.487
98,120,15.122
103,123,15.883
104,126,16.261
108,129,17.133
112,132,17.954
3,0,0
10,6,1.432
21,12,3.257
24,15,3.7
26,17,4.194
34,24,5.394
38,27,5.75
40,30,6.02
43,32,6.481
44,33,6.594
46,36,6.959
49,39,7.472
53,42,8.129
56,45,8.552
59,48,9.065
76,62,11.632
83,69,12.545
87,71,13.083
93,74,13.87
94,77,14.124
99,80,14.801
105,85,15.803
109,89,16.965
116,92,18.154
119,0,0
119,2,0.071
119,4,0.086
119,7,0.105
119,10,0.12
119,13,0.124
119,16,0.152
119,19,0.165
119,22,0.18
119,25,0.19
119,28,0.213
119,29,0.333
113,31,0.62
110,34,1.214
106,37,2.029
99,43,3.378
95,46,4.039
80,61,5.882
79,64,6.139
75,67,6.563
73,70,6.959
70,73,7.366
67,76,8.025
66,79,8.244
64,82,8.705
59,85,9.084
57,88,9.318
56,91,9.65
53,94,9.945
50,97,10.649
45,100,11.418
41,103,11.983
36,105,12.648
33,108,12.946
29,111,13.49
26,116,14.267
25,117,14.389
19,122,15.225
5,132,17.813
3,135,18.248
20,0,0
20,9,0.002
20,12,0.004
20,14,0.006
20,15,0.007
22,18,0.399
26,21,1.004
28,24,1.468
30,27,1.763
32,30,2.063
35,33,2.401
54,51,5.124
56,54,5.383
57,57,5.612
61,60,6.141
63,63,6.398
65,66,6.669
68,68,7.171
68,0,0
69,1,0.059
69,6,0.061
69,9,0.065
69,12,0.068
69,15,0.07
54,33,2.104
53,35,2.42
51,36,2.703
47,39,3.363
41,43,4.231
40,45,4.453
34,48,5.034
31,51,5.351
29,54,5.706
27,57,6.157
25,58,6.512
1,0,0
1,3,0.003
1,6,0.004
1,9,0.009
2,12,0.211
4,15,0.676
8,18,1.46
12,21,2.059
18,24,3.169
21,26,3.65
26,30,4.591
28,33,4.963
31,36,5.443
33,39,5.738
36,42,6.014
40,45,6.5
43,47,6.929
44,48,7.047
47,51,7.502
51,54,8.246
54,55,8.71
56,56,9.029
61,59,9.696
63,62,9.963
65,65,10.314
69,69,10.835
71,71,11.229
74,74,11.779
78,77,12.373
82,80,12.876
83,81,12.987
85,83,13.262
89,86,13.719
91,89,14.11
94,92,14.491
100,95,15.344
104,98,15.967
104,99,16.125
110,104,17.455
113,107,18.051
20,0,0
20,3,0.002
21,6,0.227
26,9,0.999
27,10,1.106
28,12,1.451
31,15,1.952
34,18,2.301
37,21,2.597
42,24,3.277
43,25,3.382
47,27,3.956
53,32,5.128
55,33,5.333
57,36,5.764
59,39,6.038
63,42,6.487
65,45,6.777
68,48,7.305
119,0,0
119,2,0.131
113,3,0.31
109,6,1.026
106,9,1.804
104,12,2.306
101,14,2.875
97,17,3.48
94,20,3.872
90,23,4.371
87,26,4.723
84,29,5.166
81,32,5.518
78,35,5.906
75,38,6.36
74,41,6.607
71,44,7.047
68,47,7.579
68,48,7.72
65,50,8.111
62,53,8.43
58,56,8.925
56,59,9.274
54,62,9.544
53,65,9.859
48,68,10.584
46,71,10.947
42,74,11.496
41,75,11.643
38,77,12.04
36,80,12.351
33,83,12.62
30,86,13.095
28,89,13.445
25,92,14.021
21,95,14.699
20,97,14.904
18,98,15.121
8,107,16.964
2,113,18.148
68,0,0
69,3,0.042
69,5,0.048
69,9,0.164
65,11,0.718
64,14,1.118
61,17,1.316
57,20,1.774
55,23,2.114
52,26,2.713
49,29,3.189
45,32,3.842
41,36,4.408
37,38,4.983
33,41,5.354
30,44,5.841
27,47,6.341
26,50,6.735
21,53,7.421
1,0,0
1,8,0.002
1,19,0.002
1,22,0.005
1,25,0.005
2,28,0.263
8,34,1.575
16,40,2.882
21,43,3.689
26,46,4.568
27,48,4.681
28,49,5.026
31,52,5.52
35,55,5.97
40,58,6.502
42,61,6.887
47,64,7.559
49,67,7.957
52,70,8.382
53,71,8.717
55,73,8.982
56,76,9.278
59,79,9.686
63,82,10.149
66,85,10.501
69,88,11.055
71,91,11.417
75,94,12.047
78,97,12.56
81,100,12.94
84,103,13.324
86,105,13.571
86,106,13.585
90,109,14.056
93,111,14.507
95,114,14.816
104,120,16.281
104,121,16.351
115,126,18.523
119,0,0
119,1,0.052
119,4,0.057
119,7,0.071
119,10,0.075
119,13,0.078
119,16,0.092
119,19,0.309
110,22,0.872
108,25,1.406
105,28,2.081
101,31,2.887
96,34,3.68
93,37,4.043
90,40,4.492
86,43,4.986
84,46,5.241
81,48,5.627
80,49,5.787
77,52,6.242
74,55,6.726
71,58,7.171
67,61,7.833
64,64,8.26
62,67,8.55
58,69,9.024
56,72,9.407
54,75,9.672
51,78,10.269
47,81,10.949
44,84,11.446
39,87,12.059
34,90,12.602
31,93,12.942
27,99,13.778
26,100,14.048
23,102,14.416
19,105,15.043
14,108,15.862
12,111,16.333
5,117,17.582
20,0,0
20,4,0.003
20,6,0.005
20,9,0.007
20,10,0.009
20,12,0.046
24,15,0.655
27,19,1.166
31,24,2.018
35,27,2.46
39,30,2.926
42,33,3.429
47,36,4.011
49,39,4.489
53,43,5.275
56,45,5.56
59,48,6.055
62,51,6.439
66,54,6.922
69,0,0
69,2,0.01
69,5,0.025
69,8,0.043
69,11,0.048
69,14,0.052
69,17,0.06
69,19,0.185
68,20,0.387
64,23,0.878
61,26,1.256
59,29,1.516
56,32,1.904
55,35,2.206
52,38,2.691
48,40,3.41
45,43,3.87
41,46,4.453
34,49,5.249
31,52,5.524
28,55,6.057
26,58,6.597
26,59,6.697
22,61,7.155
21,64,7.456
119,0,0
119,1,0.015
119,4,0.026
119,7,0.04
119,10,0.046
119,13,0.068
119,14,0.174
113,16,0.474
108,19,1.408
106,22,1.918
103,25,2.615
98,28,3.361
94,31,3.972
91,34,4.317
89,37,4.656
86,40,5.04
83,43,5.418
80,46,5.84
76,49,6.437
74,52,6.698
71,55,7.21
68,58,7.858
65,61,8.259
64,64,8.518
62,66,8.709
58,69,9.212
55,72,9.614
54,75,9.85
52,76,10.136
49,78,10.659
45,81,11.325
43,84,11.694
41,85,11.936
38,87,12.436
33,90,12.924
29,93,13.466
28,96,13.608
26,99,14.07
26,101,14.253
25,102,14.384
20,105,15.105
19,106,15.217
4,120,17.928
2,123,18.367
20,0,0
20,2,0.011
20,5,0.013
20,8,0.016
21,12,0.144
25,14,0.835
26,17,1.106
28,20,1.393
30,23,1.772
31,26,1.969
34,29,2.314
38,32,2.712
43,35,3.396
45,38,3.716
48,41,4.19
50,44,4.597
53,46,5.202
54,47,5.293
57,50,5.741
59,53,6.031
62,56,6.35
64,59,6.546
67,61,7.031
1,0,0
1,3,0.002
1,6,0.004
1,8,0.006
1,9,0.009
1,12,0.01
1,16,0.129
2,18,0.345
6,21,1.051
8,24,1.59
10,27,1.881
13,30,2.422
16,33,2.906
20,36,3.558
21,37,3.759
25,39,4.298
27,42,4.827
28,44,5.083
29,45,5.259
31,47,5.58
31,48,5.582
34,51,5.905
36,54,6.053
39,57,6.476
43,60,7.01
46,63,7.427
49,66,7.949
52,68,8.462
55,71,9.008
57,74,9.453
60,77,9.834
63,80,10.167
65,83,10.48
68,86,10.857
68,87,11.024
69,89,11.12
71,92,11.524
74,95,12.031
77,98,12.517
81,101,12.973
83,104,13.222
88,107,13.832
91,110,14.359
94,113,14.715
99,116,15.475
104,119,16.182
104,121,16.372
110,125,17.784
116,128,18.775
68,0,0
69,3,0.017
69,6,0.019
69,9,0.028
69,12,0.03
69,14,0.038
69,15,0.044
69,16,0.163
67,18,0.498
64,21,0.96
62,24,1.17
59,27,1.527
56,30,1.974
55,33,2.187
54,36,2.335
52,37,2.66
49,39,3.252
45,42,3.864
41,45,4.424
37,48,5.029
32,50,5.405
30,53,5.843
24,62,7.006
119,0,0
119,1,0.044
119,4,0.065
119,7,0.087
119,10,0.098
119,13,0.11
119,14,0.228
113,16,0.441
108,19,1.428
103,25,2.716
99,28,3.34
97,29,3.606
95,31,3.859
93,34,4.136
90,37,4.583
85,40,5.226
83,43,5.53
81,44,5.745
79,46,6.109
75,49,6.598
71,52,7.29
68,57,7.814
67,58,7.974
64,61,8.427
62,64,8.663
59,66,9.027
56,69,9.447
51,75,10.335
45,78,11.232
41,81,11.893
35,84,12.526
31,88,12.957
31,90,13.004
29,93,13.372
27,96,13.697
26,99,14.093
19,103,15.073
16,105,15.64
10,111,16.675
7,114,17.161
4,117,17.761
1,121,18.249
1,123,18.427
20,0,0
20,1,0.019
20,4,0.021
20,6,0.025
21,10,0.233
27,14,1.138
28,16,1.463
30,19,1.778
32,22,2.16
36,25,2.474
42,28,3.259
43,29,3.383
47,31,3.969
50,34,4.52
53,37,5.175
57,40,5.633
59,43,5.969
63,46,6.443
66,49,6.819
1,0,0
1,6,0.002
1,8,0.004
2,11,0.193
2,14,0.338
8,20,1.492
16,29,2.891
19,32,3.399
21,34,3.745
22,35,3.971
26,38,4.462
26,39,4.667
27,40,4.784
28,43,5
29,46,5.232
31,49,5.573
33,52,5.807
34,55,5.96
38,58,6.308
41,61,6.756
43,64,7.044
45,67,7.421
48,70,7.83
50,73,8.182
53,77,8.849
55,79,9.074
57,82,9.465
59,85,9.715
60,88,9.883
63,91,10.22
65,94,10.528
65,96,10.53
68,100,10.955
69,101,11.118
74,106,11.932
75,109,12.223
79,112,12.673
82,115,13.158
83,116,13.265
85,118,13.552
89,121,14.012
91,124,14.343
94,127,14.743
99,130,15.5
99,131,15.5
103,133,16.051
104,135,16.397
106,136,16.739
110,139,17.684
113,142,18.264
116,145,18.802
68,0,0
69,3,0.062
68,6,0.191
65,9,0.797
62,12,1.134
60,15,1.362
58,18,1.635
56,21,1.987
54,24,2.262
50,27,3.051
47,30,3.509
43,33,4.092
41,35,4.379
40,36,4.602
36,39,5.083
31,42,5.546
29,45,5.886
28,48,6.093
26,51,6.594
21,54,7.368
1,0,0
1,5,0.002
1,8,0.004
1,11,0.006
1,14,0.01
1,15,0.013
1,17,0.059
2,20,0.386
5,23,0.947
8,26,1.559
9,29,1.752
13,32,2.349
14,35,2.618
17,38,3.195
21,40,3.805
21,41,3.901
27,44,4.781
28,47,5.14
31,50,5.63
31,51,5.633
33,53,5.92
37,56,6.279
43,60,7.087
45,62,7.374
48,65,7.801
51,68,8.383
54,69,8.907
56,70,9.217
58,73,9.524
60,76,9.829
63,79,10.149
65,82,10.429
68,85,10.834
68,87,11.008
69,88,11.137
72,91,11.671
75,94,12.187
80,97,12.809
83,100,13.245
87,103,13.735
91,106,14.333
94,109,14.689
98,112,15.206
103,115,16.089
104,116,16.364
108,118,17.197
113,121,18.231
119,0,0
119,1,0.019
119,4,0.032
119,7,0.051
119,11,0.056
119,13,0.254
109,16,0.966
105,19,2.088
102,23,2.761
98,25,3.341
94,29,3.876
94,30,3.904
93,31,4.089
90,34,4.585
86,37,5.095
82,40,5.54
81,42,5.709
79,43,6.056
76,46,6.426
73,49,6.881
70,52,7.294
69,55,7.594
67,56,7.947
65,58,8.338
64,61,8.636
61,64,8.822
58,67,9.222
56,70,9.634
55,73,9.774
52,75,10.267
52,76,10.381
49,79,10.822
45,82,11.471
41,85,12.041
38,88,12.506
33,91,13.011
31,94,13.327
28,97,13.785
26,100,14.423
21,102,15.114
11,111,16.834
7,117,17.529
20,0,0
20,3,0.003
20,6,0.005
20,9,0.007
20,11,0.007
20,12,0.007
20,14,0.007
20,15,0.009
21,18,0.215
27,21,1.127
28,24,1.392
30,27,1.813
38,33,2.548
42,36,3.204
43,37,3.291
46,39,3.741
52,42,4.648
53,44,5.066
55,47,5.289
56,48,5.488
58,51,5.789
59,54,5.985
62,57,6.305
66,60,6.799
68,0,0
69,3,0.046
69,13,0.048
69,14,0.065
69,15,0.174
68,16,0.278
66,19,0.635
62,22,1.121
61,25,1.299
58,28,1.726
56,31,2.091
54,34,2.353
50,37,3.103
47,39,3.603
43,42,4.148
41,44,4.418
39,45,4.765
35,48,5.191
33,51,5.41
30,54,5.855
28,57,6.225
26,60,6.783
21,63,7.406
20,0,0
20,1,0.016
20,4,0.018
20,7,0.019
20,10,0.054
21,12,0.189
21,13,0.317
25,16,0.794
26,19,1.163
28,22,1.457
29,25,1.719
31,28,2.052
34,31,2.383
38,34,2.74
42,37,3.366
43,38,3.47
46,40,3.926
49,43,4.463
52,46,4.939
53,47,5.269
55,49,5.499
57,52,5.856
60,55,6.321
64,58,6.647
67,61,7.075
1,0,0
1,1,0
1,3,0.002
1,6,0.004
1,7,0.006
1,10,0.054
1,11,0.177
1,12,0.214
3,14,0.387
8,18,1.575
11,21,1.942
15,24,2.688
20,27,3.499
21,29,3.734
25,33,4.288
27,36,4.74
28,39,5.091
31,42,5.536
34,45,5.886
40,48,6.435
43,51,6.937
47,54,7.611
51,57,8.24
53,59,8.71
57,62,9.237
60,65,9.575
62,68,9.882
65,71,10.186
68,74,10.737
68,75,10.8
71,77,11.252
78,83,12.385
81,86,12.77
83,88,13.028
84,89,13.167
88,92,13.625
93,95,14.352
102,101,15.578
104,105,16.074
112,110,17.708
117,113,18.485
119,0,0
119,1,0.059
119,2,0.173
113,4,0.442
106,10,1.929
104,13,2.42
100,16,3.054
96,19,3.721
92,22,4.222
88,25,4.793
84,28,5.223
81,32,5.663
79,34,6.03
75,37,6.513
72,40,7.05
69,43,7.53
67,44,7.89
62,52,8.601
59,55,8.983
56,58,9.42
52,62,9.978
49,63,10.486
46,66,11.075
42,69,11.639
41,70,11.801
37,72,12.361
33,75,12.661
31,78,12.892
29,81,13.29
27,84,13.686
25,87,14.094
21,90,14.682
19,92,15.076
18,93,15.235
15,96,15.874
9,102,16.822
4,108,17.924
2,110,18.24
69,0,0
69,6,0.003
69,9,0.014
69,12,0.021
69,16,0.032
68,18,0.158
65,21,0.782
64,24,1.081
59,27,1.455
57,30,1.783
55,33,2.161
52,35,2.64
51,36,2.864
48,39,3.419
45,41,3.847
41,45,4.426
37,47,4.958
33,50,5.342
31,53,5.712
29,56,6.016
26,61,6.747
24,62,7.006
20,0,0
20,3,0.002
20,9,0.037
21,10,0.174
23,12,0.516
26,15,1.037
27,16,1.148
29,18,1.629
31,21,1.992
33,24,2.288
38,27,2.774
43,30,3.496
45,33,3.806
49,36,4.495
53,39,5.156
56,42,5.553
58,45,5.985
61,48,6.419
65,51,6.788
68,54,7.305
69,56,7.469
1,0,0
1,3,0.002
1,5,0.005
2,7,0.187
2,9,0.337
4,12,0.714
7,15,1.335
8,18,1.628
11,21,2.01
14,24,2.456
17,27,3.046
21,30,3.778
26,34,4.704
27,36,4.849
29,39,5.215
31,42,5.583
35,45,5.984
39,48,6.462
43,50,7.073
44,51,7.176
48,54,7.734
51,57,8.227
54,58,8.835
56,60,9.145
59,63,9.592
61,66,9.841
63,69,10.141
67,72,10.661
69,74,10.956
70,75,11.329
72,78,11.618
75,81,12.082
77,84,12.459
80,87,12.774
83,89,13.217
83,90,13.221
87,93,13.74
90,95,14.199
95,98,14.695
99,101,15.397
104,105,16.299
108,107,17.17
113,110,18.193
68,0,0
69,4,0.101
68,6,0.203
68,8,0.209
68,9,0.215
64,11,0.792
62,14,1.075
58,17,1.612
55,20,2.02
54,23,2.251
51,26,2.761
47,29,3.473
45,32,3.759
41,36,4.308
38,38,4.802
33,41,5.287
31,44,5.594
29,47,5.906
26,53,6.696
21,56,7.387
119,0,0
119,2,0.034
119,4,0.04
119,5,0.043
119,6,0.207
106,10,1.704
94,19,3.851
91,22,4.241
88,25,4.69
84,28,5.139
81,30,5.529
80,31,5.753
75,34,6.356
73,37,6.741
70,40,7.114
67,43,7.767
64,46,8.207
64,47,8.381
62,49,8.494
59,52,8.859
55,55,9.566
52,57,10.036
49,58,10.544
46,61,11.093
42,64,11.646
41,65,11.827
33,70,12.734
30,73,13.162
27,76,13.725
26,78,14.125
24,79,14.39
19,83,15.103
14,86,15.972
8,94,17.077
1,99,18.262
119,0,0
119,1,0.054
119,3,0.062
119,6,0.066
119,9,0.083
119,10,0.101
119,12,0.112
111,15,0.785
108,18,1.37
104,21,2.384
100,24,3.016
93,30,3.962
89,33,4.651
85,36,5.056
81,39,5.562
78,42,5.954
75,45,6.409
72,48,6.894
68,51,7.619
67,52,7.765
65,54,8.099
62,56,8.466
59,59,8.816
58,62,9.002
56,65,9.22
52,70,9.85
50,71,10.305
46,74,10.997
41,78,11.627
38,80,12.109
34,83,12.484
31,86,12.752
30,89,12.972
27,92,13.518
26,95,13.855
21,98,14.544
19,100,14.917
13,104,16.046
7,110,17.122
1,0,0
1,2,0.004
1,5,0.007
1,8,0.015
1,11,0.02
2,15,0.218
6,20,1.033
8,23,1.49
10,26,1.775
13,29,2.205
16,32,2.737
20,35,3.499
21,36,3.591
22,38,3.753
27,41,4.633
28,44,4.889
30,47,5.341
34,50,5.762
38,53,6.169
42,56,6.794
46,59,7.348
50,62,7.991
54,65,8.729
56,68,9.066
59,71,9.459
62,74,9.857
64,77,10.08
69,80,10.927
71,83,11.338
75,85,11.99
79,88,12.503
84,91,13.257
90,94,13.934
91,97,14.2
94,100,14.594
101,103,15.581
104,105,16.262
108,109,17.169
114,112,18.208
20,0,0
20,1,0.003
20,4,0.005
20,7,0.005
20,8,0.007
21,11,0.131
25,13,0.702
26,16,1.044
27,19,1.258
28,22,1.496
31,25,1.954
34,28,2.279
38,31,2.648
42,34,3.291
43,35,3.378
46,37,3.837
49,40,4.406
53,43,5.194
56,46,5.549
61,49,6.187
64,52,6.536
68,55,7.195
69,0,0
69,3,0.008
69,9,0.012
69,12,0.019
69,13,0.13
67,15,0.464
64,18,0.929
61,21,1.232
57,24,1.74
55,27,2.159
53,30,2.62
50,32,3.059
47,35,3.56
44,38,4.091
41,40,4.423
39,41,4.747
34,44,5.252
31,47,5.606
28,50,6.079
26,53,6.615
26,56,6.701
20,60,7.558
119,0,0
119,1,0.038
119,2,0.05
119,3,0.063
119,5,0.076
119,8,0.108
119,11,0.114
119,14,0.123
119,17,0.132
119,20,0.138
119,21,0.144
119,22,0.26
113,23,0.384
112,24,0.619
109,26,1.321
106,29,2.028
104,31,2.471
103,32,2.734
98,35,3.478
93,38,4.067
90,41,4.524
86,44,5.032
83,47,5.477
81,48,5.654
79,50,6.036
76,53,6.45
74,56,6.777
71,59,7.222
67,62,7.895
64,64,8.309
59,70,8.913
57,73,9.24
55,76,9.62
52,80,10.093
49,82,10.711
45,85,11.308
41,87,11.874
38,88,12.315
34,91,12.72
31,94,13.061
29,97,13.352
25,103,14.216
21,106,14.928
19,107,15.115
16,109,15.688
7,115,17.237
4,118,17.915
1,120,18.341
20,0,0
20,2,0.002
20,5,0.004
20,8,0.007
20,10,0.007
20,11,0.047
21,12,0.182
25,14,0.726
27,17,1.147
29,20,1.665
31,23,1.999
34,26,2.355
40,29,2.957
43,31,3.43
45,32,3.691
49,35,4.356
52,38,4.816
53,40,5.205
55,41,5.414
59,44,6.041
62,47,6.431
64,50,6.628
67,53,7.072
68,55,7.381
1,0,0
1,1,0.074
1,8,0.078
1,11,0.127
2,13,0.333
2,14,0.472
4,17,0.848
8,20,1.674
17,29,3.192
20,32,3.722
21,33,3.855
21,35,3.887
25,38,4.428
26,40,4.83
27,41,4.92
28,44,5.117
30,47,5.508
31,49,5.709
33,50,5.99
38,53,6.482
43,56,7.248
46,58,7.737
51,61,8.473
53,63,9.018
55,64,9.246
57,67,9.612
59,70,9.871
62,73,10.293
65,76,10.617
68,80,11.177
69,82,11.324
72,85,11.846
75,88,12.293
78,91,12.784
82,94,13.23
83,96,13.399
85,97,13.658
88,100,14
91,103,14.458
93,106,14.79
98,109,15.327
103,112,16.092
105,115,16.507
108,118,17.338
112,121,18.198
69,0,0
69,1,0.004
68,4,0.008
68,7,0.008
69,10,0.012
69,13,0.014
69,16,0.018
65,19,0.569
64,22,0.963
61,24,1.17
57,27,1.644
56,30,1.951
54,33,2.213
52,35,2.511
51,36,2.772
47,39,3.391
45,42,3.72
41,45,4.387
35,48,5.003
31,51,5.407
28,54,5.914
26,58,6.579
19,61,7.531
16,63,8.164
12,66,8.825
2,75,10.715
1,76,10.815
119,0,0
119,2,0.044
119,5,0.076
119,8,0.097
119,11,0.105
119,14,0.116
119,17,0.125
119,20,0.136
119,23,0.146
119,26,0.159
119,29,0.169
119,32,0.181
119,34,0.19
119,37,0.335
109,41,1.233
105,44,2.277
102,47,2.821
98,50,3.449
94,53,4
89,56,4.705
85,59,5.123
81,62,5.633
77,65,6.164
74,68,6.722
70,71,7.311
67,74,7.895
64,77,8.267
64,80,8.541
61,83,8.763
58,86,9.192
55,89,9.695
52,92,10.185
49,95,10.736
46,98,11.318
43,101,11.694
41,102,11.971
38,104,12.449
34,107,12.82
31,110,13.103
29,113,13.471
27,116,13.999
26,117,14.26
24,119,14.524
19,122,15.232
14,125,16.117
11,128,16.646
7,131,17.356
3,133,18.24
1,135,18.455
20,0,0
20,6,0.002
20,9,0.004
21,15,0.123
25,18,0.737
26,21,1.075
27,24,1.328
30,27,1.82
33,30,2.248
38,33,2.732
43,36,3.477
48,39,4.173
52,42,4.827
53,43,5.239
55,45,5.488
57,48,5.816
60,51,6.171
63,54,6.564
64,57,6.742
67,60,7.159
70,63,7.848
74,66,8.312
78,69,8.972
83,72,9.651
86,74,10.094
90,77,10.535
93,80,11.011
98,83,11.567
103,86,12.451
104,88,12.742
113,95,14.623
1,0,0
1,8,0.082
1,11,0.084
1,12,0.086
2,16,0.281
7,23,1.322
13,29,2.325
16,32,2.889
21,35,3.678
26,40,4.645
27,41,4.671
28,44,4.977
30,47,5.313
33,50,5.792
36,53,6.049
40,56,6.561
43,57,6.962
45,59,7.245
49,61,7.958
53,65,8.642
57,67,9.238
59,70,9.522
64,73,9.985
66,76,10.351
69,79,10.896
71,82,11.35
75,85,11.923
79,88,12.422
82,91,12.917
83,93,13.012
86,94,13.383
90,97,13.998
93,100,14.413
99,103,15.146
104,108,16.097
105,109,16.254
108,112,16.982
112,115,17.834
117,118,18.548
118,119,18.684
69,0,0
69,3,0.002
69,6,0.003
69,9,0.005
69,12,0.006
69,15,0.008
69,18,0.009
69,21,0.011
69,24,0.013
69,27,0.015
69,28,0.137
67,30,0.464
64,33,0.857
61,36,1.232
59,39,1.537
56,42,1.92
55,45,2.157
52,48,2.707
49,50,3.191
48,51,3.421
44,54,4.07
41,56,4.412
40,57,4.65
35,60,5.167
31,63,5.632
29,66,6.003
27,69,6.322
25,71,6.745
24,72,6.946
19,75,7.699
14,77,8.581
8,80,9.569
5,83,10.249
1,86,10.871
1,0,0
1,4,0.076
1,7,0.078
1,10,0.081
1,13,0.083
1,22,0.208
2,25,0.399
11,34,2.046
11,36,2.069
12,37,2.189
14,39,2.58
14,40,2.58
20,46,3.588
21,47,3.744
25,51,4.341
27,53,4.722
27,54,4.854
28,57,5.161
31,60,5.581
33,63,5.88
35,66,6.046
38,69,6.417
42,72,6.989
43,73,7.107
45,75,7.4
48,78,7.895
54,82,8.901
56,84,9.17
58,87,9.538
59,90,9.721
63,93,10.188
65,96,10.439
69,99,11.086
71,102,11.489
78,108,12.593
82,111,13.084
83,113,13.225
85,114,13.457
86,115,13.622
88,117,13.821
90,120,14.237
98,126,15.161
99,129,15.403
103,132,15.923
105,134,16.332
118,142,18.598
119,0,0
119,1,0.006
119,4,0.01
119,7,0.026
119,10,0.034
119,13,0.043
119,16,0.071
119,19,0.08
119,22,0.087
119,25,0.278
110,28,0.874
108,30,1.368
108,31,1.384
104,33,2.341
104,34,2.343
103,37,2.624
99,40,3.113
94,43,3.903
88,46,4.677
81,49,5.522
78,52,5.922
75,55,6.375
72,58,6.862
69,61,7.481
67,62,7.753
65,64,8.041
64,67,8.434
60,70,8.731
57,73,9.158
56,75,9.41
52,78,9.962
48,81,10.695
46,83,10.977
45,84,11.12
42,87,11.55
38,90,12.194
33,93,12.615
30,96,13.135
28,99,13.389
26,102,14.022
19,106,14.996
15,108,15.816
11,111,16.384
8,114,16.994
3,117,18.015
1,119,18.292
1,0,0
1,1,0.018
1,2,0.021
1,9,0.023
1,12,0.026
1,15,0.078
2,16,0.328
2,18,0.468
10,24,2.004
13,27,2.462
20,33,3.692
21,35,3.874
