STOP_SEQUENCE,CUM_TIME,CUM_DIST
2,106,17.93
1,108,18.082
1,0,0
2,1,0.166
3,4,0.335
9,12,1.543
12,15,2.08
18,21,3.216
21,24,3.634
25,27,4.208
26,29,4.593
27,30,4.727
29,33,5.113
31,34,5.453
31,35,5.463
34,38,5.776
37,41,6.062
42,44,6.681
43,45,6.854
45,47,7.146
49,50,7.825
64,68,9.599
67,71,10.049
69,76,10.504
69,77,10.555
72,80,11.082
75,83,11.528
78,86,11.985
82,89,12.503
88,92,13.202
92,95,13.865
98,101,14.652
104,104,15.585
104,0,0
103,2,0.315
102,3,0.564
98,6,1.145
94,9,1.707
88,12,2.435
83,15,3.034
80,18,3.458
78,21,3.764
74,24,4.408
70,27,4.902
69,30,5.275
68,33,5.528
64,36,6.004
61,39,6.25
60,42,6.534
59,45,6.598
58,48,6.709
57,51,6.942
52,57,7.593
49,60,8.157
44,63,8.936
41,66,9.36
22,83,12.002
20,86,12.288
20,0,0
26,13,1.077
53,39,4.907
56,42,5.206
57,45,5.441
59,48,5.706
60,51,5.909
62,54,6.18
64,57,6.309
65,60,6.524
68,63,6.928
68,64,7.108
69,66,7.173
70,69,7.528
72,72,7.778
75,75,8.261
77,77,8.626
79,80,8.806
81,83,9.216
84,86,9.562
88,89,10.011
90,92,10.306
93,95,10.769
97,98,11.236
101,101,11.867
104,103,12.445
104,0,0
103,2,0.183
100,3,0.704
96,6,1.364
92,9,1.779
87,12,2.472
83,15,3.021
81,16,3.28
78,18,3.654
75,21,4.103
72,24,4.58
70,27,4.969
69,30,5.24
67,32,5.501
67,33,5.592
64,36,6.063
61,39,6.361
57,42,6.896
55,45,7.29
53,47,7.761
51,48,8.026
48,51,8.553
45,54,9.029
41,56,9.547
41,57,9.606
35,60,10.274
31,63,10.694
29,65,11.055
27,68,11.44
26,70,11.826
24,71,12.112
19,75,12.827
14,77,13.689
1,90,15.892
1,0,0
2,5,0.188
3,7,0.365
6,10,1.114
8,13,1.531
12,16,2.13
16,19,2.829
22,22,3.805
26,25,4.52
26,26,4.616
28,28,4.96
31,31,5.483
34,34,5.827
40,37,6.41
43,40,6.933
48,43,7.608
53,46,8.457
53,47,8.63
55,49,8.86
61,53,9.753
61,54,9.774
61,57,9.782
62,61,9.905
65,64,10.255
68,66,10.742
69,68,10.887
70,69,11.215
73,72,11.655
77,75,12.307
83,79,13.087
88,81,13.662
93,84,14.462
98,87,15.101
104,90,15.972
102,0,0
99,3,0.534
90,11,1.659
83,20,2.55
82,23,2.67
81,24,2.804
80,26,3.079
73,35,4.026
69,44,4.766
65,47,5.332
61,50,5.711
61,53,5.88
56,59,6.595
52,65,7.266
49,68,7.704
29,86,10.283
28,89,10.405
20,98,11.936
17,101,12.358
13,106,13.109
2,119,15.181
104,0,0
103,3,0.462
99,4,1.04
94,6,1.654
92,9,1.939
86,12,2.767
82,15,3.296
81,18,3.518
79,20,3.815
76,23,4.158
74,26,4.598
70,29,5.047
67,32,5.686
64,35,6.122
61,38,6.395
60,41,6.742
57,44,7.141
55,47,7.554
53,50,7.789
53,51,8.027
49,53,8.539
46,56,9.107
41,60,9.834
38,62,10.296
35,65,10.654
31,68,11.055
28,71,11.493
27,74,11.799
26,76,12.196
21,80,12.886
19,83,13.185
16,86,13.671
15,89,14
11,92,14.702
8,95,15.091
5,98,15.805
2,100,16.305
104,0,0
101,2,0.633
95,5,1.515
93,8,1.816
87,11,2.613
83,14,3.144
67,32,5.645
64,35,6.075
62,38,6.33
60,41,6.508
57,44,6.932
55,47,7.379
53,50,7.703
49,53,8.347
42,59,9.473
20,86,12.51
20,0,0
21,4,0.122
23,6,0.467
26,9,0.888
27,12,1.214
28,15,1.358
30,18,1.75
32,21,2.146
37,24,2.509
42,27,3.187
43,28,3.397
46,30,3.83
50,33,4.47
53,36,5.126
56,39,5.501
58,42,5.766
60,45,6.115
63,48,6.436
64,51,6.555
67,54,6.901
69,57,7.296
70,60,7.685
71,63,7.909
72,66,8.062
76,69,8.641
78,72,8.983
79,75,9.012
82,78,9.524
83,79,9.619
85,81,9.923
89,84,10.319
90,87,10.467
92,90,10.867
95,93,11.223
100,96,12.006
104,98,12.782
105,99,12.902
113,104,14.715
119,108,15.046
3,0,0
13,6,1.801
20,9,3.106
21,10,3.268
24,12,3.756
47,27,6.97
52,30,7.688
55,33,8.291
58,36,8.821
61,39,9.194
65,42,9.793
69,44,10.331
69,45,10.471
74,47,11.128
77,50,11.724
83,54,12.514
88,56,13.1
93,59,13.871
99,62,14.656
104,65,15.46
104,68,15.569
109,71,16.693
114,74,17.642
119,76,17.907
119,0,0
109,5,0.884
106,7,1.622
104,10,2.139
99,13,2.894
94,16,3.685
91,19,4.08
82,25,5.204
81,27,5.376
80,28,5.551
77,31,5.943
74,34,6.396
72,37,6.717
69,40,7.134
67,43,7.702
64,46,8.24
61,49,8.488
57,52,8.994
55,55,9.421
52,58,9.898
50,61,10.362
47,63,10.839
44,66,11.306
41,69,11.763
35,72,12.458
31,75,12.867
28,78,13.313
26,83,13.974
25,84,14.096
22,87,14.537
19,90,14.963
15,96,15.724
13,99,16.143
4,108,17.751
2,110,18.145
1,111,18.276
119,0,0
94,13,3.651
85,19,4.791
81,21,5.316
75,25,6.126
72,28,6.688
69,31,7.225
67,33,7.492
67,34,7.586
61,37,8.191
59,40,8.559
56,42,8.95
54,45,9.279
51,48,9.91
46,51,10.742
41,54,11.447
35,57,12.153
31,60,12.589
28,63,13.088
25,66,13.865
20,69,14.583
19,70,14.724
5,78,17.224
2,80,17.865
1,81,17.985
1,0,0
3,2,0.181
8,6,1.286
13,8,2.119
17,11,2.747
21,15,3.442
25,17,4.104
26,19,4.406
28,20,4.755
30,23,5.164
34,26,5.579
38,29,5.997
41,32,6.518
43,34,6.721
44,35,6.894
47,38,7.326
51,41,7.941
53,44,8.396
53,45,8.492
55,47,8.735
56,50,9.039
60,53,9.548
63,56,9.88
64,59,10.054
69,63,10.835
70,65,11.193
72,68,11.472
77,74,12.278
78,76,12.451
79,79,12.47
86,85,13.477
90,88,13.916
94,94,14.507
100,97,15.38
104,100,16.055
104,101,16.161
112,106,17.847
117,109,18.603
119,111,18.837
119,0,0
106,18,1.746
104,21,2.223
103,22,2.389
101,24,2.762
98,26,3.252
94,29,3.756
90,32,4.312
87,35,4.66
81,41,5.524
77,44,5.988
74,47,6.479
71,50,6.996
69,53,7.292
67,56,7.814
64,59,8.1
61,62,8.497
57,65,8.942
55,68,9.312
54,71,9.493
53,74,9.832
49,77,10.463
47,80,10.805
43,83,11.401
41,85,11.624
39,86,12.008
34,89,12.471
31,92,12.792
29,95,13.129
27,98,13.592
25,99,13.931
20,103,14.756
20,0,0
21,13,0.207
25,15,0.712
26,17,1.091
28,18,1.392
30,21,1.758
33,24,2.236
36,27,2.518
41,30,3.125
43,32,3.387
44,33,3.547
47,36,3.988
50,39,4.536
53,43,5.19
55,45,5.417
57,48,5.804
59,51,6.119
61,54,6.398
64,57,6.678
68,60,7.301
68,62,7.418
70,63,7.815
72,66,8.129
75,69,8.58
79,72,9.079
83,75,9.684
88,78,10.302
92,81,11.002
96,84,11.435
104,91,12.722
104,0,0
103,2,0.312
99,5,0.901
94,8,1.651
90,11,2.19
88,14,2.5
83,17,3.057
81,19,3.356
79,20,3.702
75,23,4.199
73,26,4.561
70,29,4.918
69,32,5.304
68,36,5.419
67,37,5.56
65,38,5.835
64,41,6.227
61,44,6.328
59,47,6.627
58,50,6.873
56,53,7.057
55,56,7.296
53,59,7.557
52,60,7.803
50,62,8.236
47,65,8.774
45,68,9.026
41,71,9.628
38,73,10.036
35,76,10.412
32,79,10.699
30,82,11.087
20,100,12.82
20,0,0
21,2,0.131
27,9,1.226
30,12,1.731
31,15,1.953
33,18,2.238
36,21,2.535
41,24,3.057
43,25,3.404
45,28,3.7
46,30,3.906
49,33,4.395
52,36,4.807
53,38,5.193
56,41,5.531
58,44,5.801
60,47,6.133
63,50,6.467
64,53,6.633
68,56,7.245
68,59,7.245
68,60,7.362
70,62,7.711
72,65,8.053
75,68,8.547
79,71,9.005
83,75,9.682
87,77,10.165
94,83,11.03
98,86,11.547
102,89,12.211
104,92,12.687
107,95,13.337
110,98,14.089
114,101,14.804
117,104,15.177
119,105,15.413
119,0,0
113,2,0.217
96,20,3.476
94,23,3.755
91,26,4.143
89,29,4.573
83,32,5.243
80,35,5.629
76,38,6.124
74,41,6.577
64,53,8.288
41,78,10.793
34,82,11.614
31,85,11.959
28,88,12.363
27,91,12.759
26,93,13.056
25,94,13.24
22,97,13.623
20,100,13.95
16,103,14.59
14,106,14.913
10,109,15.715
6,112,16.359
2,115,17.195
1,117,17.325
1,0,0
2,2,0.222
3,6,0.376
3,8,0.573
5,11,0.895
7,14,1.424
10,17,1.804
13,20,2.422
15,23,2.737
18,26,3.265
20,29,3.559
21,30,3.721
22,32,3.952
24,35,4.223
26,38,4.69
27,41,4.825
28,44,5.011
31,47,5.55
34,50,5.865
39,53,6.404
43,56,7.02
48,59,7.692
52,62,8.346
53,64,8.739
57,68,9.249
61,71,9.753
64,74,10.064
69,77,10.847
70,80,11.172
72,83,11.531
75,86,11.978
79,89,12.476
83,92,13.113
88,95,13.691
92,98,14.331
114,112,18.208
117,115,18.611
119,117,18.851
119,0,0
109,3,0.793
105,6,1.841
103,8,2.227
100,9,2.743
94,12,3.6
90,15,4.159
83,18,5.064
82,21,5.136
81,22,5.293
77,24,5.79
75,27,6.242
70,30,6.841
66,33,7.645
61,36,8.182
61,39,8.327
60,46,8.45
59,48,8.633
56,51,9.118
52,54,9.66
49,57,10.23
45,60,10.848
41,63,11.432
37,66,11.976
33,69,12.364
30,71,12.743
27,74,13.351
25,76,13.751
22,77,14.236
19,79,14.739
17,80,15.053
12,83,15.973
5,86,17.19
1,89,17.887
1,0,0
2,1,0.13
3,3,0.336
7,6,1.116
13,9,2.1
16,12,2.785
21,14,3.585
21,15,3.673
27,18,4.612
30,21,5.27
34,24,5.748
40,27,6.367
43,28,6.827
45,30,7.103
55,36,8.719
58,38,9.26
61,41,9.633
63,44,9.899
68,47,10.614
69,49,10.761
70,50,11.134
72,53,11.425
75,56,11.917
82,59,12.829
83,60,12.987
90,62,13.846
96,65,14.619
104,0,0
99,3,0.862
94,6,1.531
89,9,2.292
83,12,2.939
81,14,3.223
78,15,3.605
74,18,4.24
72,21,4.527
69,24,5.062
68,27,5.277
64,30,5.891
62,33,6.161
58,36,6.635
55,39,7.106
52,41,7.653
48,44,8.401
41,48,9.377
35,50,10.081
33,53,10.312
28,56,11.035
26,59,11.671
21,62,12.278
19,65,12.655
8,71,14.567
4,74,15.399
2,77,15.827
1,78,15.97
1,0,0
2,2,0.202
2,3,0.343
3,4,0.472
5,6,0.839
9,9,1.722
20,15,3.592
21,16,3.766
24,18,4.217
27,21,4.735
28,24,5.081
31,27,5.534
33,30,5.843
37,35,6.206
41,38,6.778
43,41,7.024
46,44,7.424
48,47,7.809
50,50,8.215
53,53,8.782
55,56,9.045
57,59,9.435
59,62,9.715
61,65,9.963
63,68,10.201
65,71,10.483
68,74,10.91
20,0,0
21,1,0.137
27,4,1.115
31,7,1.945
35,10,2.397
41,12,3.008
43,14,3.408
45,15,3.678
48,18,4.126
50,21,4.58
53,23,5.137
55,24,5.382
56,27,5.611
59,30,6.011
61,33,6.369
64,36,6.694
69,40,7.438
70,42,7.76
72,45,8.065
75,48,8.563
79,51,9.064
84,54,9.783
98,63,11.544
102,65,12.24
105,69,12.756
108,71,13.597
112,74,14.407
119,79,14.958
119,0,0
113,2,0.27
109,5,0.934
106,8,1.753
104,11,2.193
102,14,2.655
99,17,3.018
97,20,3.421
95,23,3.732
92,26,4.046
88,29,4.675
84,32,5.137
81,35,5.499
78,41,5.94
75,44,6.363
72,47,6.841
70,50,7.116
69,53,7.358
69,56,7.496
67,57,7.755
64,59,8.184
61,62,8.469
47,79,10.302
44,82,10.864
41,85,11.172
37,88,11.807
33,91,12.044
32,94,12.189
30,97,12.544
28,100,12.83
26,103,13.37
26,104,13.47
21,109,14.165
17,112,14.724
15,115,15.246
11,118,15.829
7,121,16.561
5,124,17.01
4,127,17.196
2,131,17.649
1,132,17.765
1,0,0
2,2,0.056
3,5,0.23
4,6,0.441
6,9,0.969
9,12,1.468
12,15,1.969
17,18,2.843
20,21,3.381
25,24,4.101
27,27,4.532
29,29,5
31,32,5.34
34,35,5.661
37,38,5.986
42,41,6.57
43,43,6.766
45,44,7.036
48,47,7.596
52,50,8.162
53,52,8.493
54,53,8.612
56,56,8.834
57,59,9.085
59,62,9.374
62,65,9.687
64,68,9.945
69,72,10.713
69,74,10.955
74,77,11.524
77,80,12.079
80,83,12.516
83,84,12.94
85,86,13.225
89,89,13.646
93,92,14.266
96,95,14.632
99,98,15.17
104,101,15.916
104,102,16.057
106,104,16.426
110,107,17.402
116,110,18.452
119,0,0
113,29,0.33
113,31,0.33
101,41,2.825
101,43,2.831
101,45,2.866
98,47,3.327
96,49,3.615
93,52,4.012
90,55,4.467
81,60,5.574
80,61,5.749
79,63,5.931
78,64,6.012
75,67,6.566
71,70,7.045
69,73,7.398
67,76,7.839
64,79,8.269
61,82,8.558
59,85,8.894
59,88,8.92
56,91,9.304
55,94,9.504
54,97,9.734
50,99,10.483
29,117,13.226
26,120,13.879
26,121,13.976
19,126,14.952
14,129,15.813
12,132,16.265
5,138,17.544
1,141,18.121
1,0,0
2,3,0.189
3,5,0.355
5,9,0.78
7,12,1.182
8,15,1.486
8,18,1.54
12,20,2.102
19,26,3.317
21,29,3.623
22,32,3.937
26,35,4.537
26,36,4.626
28,38,4.992
31,41,5.485
32,44,5.645
35,47,5.957
40,50,6.495
43,53,6.992
47,56,7.532
49,59,7.93
53,62,8.612
56,65,9.013
57,68,9.254
59,71,9.539
61,74,9.855
63,77,10.022
66,80,10.403
69,83,10.879
71,86,11.312
90,103,13.881
93,106,14.379
98,109,14.935
102,112,15.561
104,115,15.999
104,0,0
78,26,3.452
75,29,3.93
72,32,4.417
70,35,4.668
69,38,4.944
67,41,5.348
64,44,5.827
61,0,0
62,0,0
60,3,0.229
58,6,0.503
56,8,0.818
55,11,1.022
54,14,1.165
53,17,1.475
50,20,1.936
48,23,2.289
45,26,2.728
42,29,3.134
41,31,3.276
40,32,3.528
36,35,3.971
33,38,4.207
31,41,4.518
28,44,4.912
27,47,5.342
26,49,5.586
24,50,5.847
21,53,6.26
19,54,6.6
15,59,7.426
11,62,8.121
3,68,9.488
2,70,9.778
1,72,9.92
1,0,0
2,3,0.349
2,4,0.414
3,6,0.52
8,12,1.546
13,15,2.268
14,18,2.589
17,21,3.1
18,22,3.349
20,24,3.633
21,25,3.742
21,27,3.845
25,30,4.349
26,33,4.629
26,34,4.692
26,36,4.709
28,39,5.092
32,45,5.745
34,47,5.91
34,48,5.962
38,50,6.314
40,52,6.589
42,53,6.883
43,55,7.077
60,71,9.118
63,74,9.47
67,77,9.921
69,79,10.315
69,80,10.379
72,83,10.98
75,86,11.452
83,92,12.464
87,95,13.048
92,98,13.767
98,101,14.425
103,104,15.187
104,105,15.587
107,107,16.307
110,110,16.961
118,113,17.871
119,114,17.977
1,0,0
2,3,0.347
6,6,1.146
17,12,3.075
21,14,3.78
34,0,0
9,16,4.093
2,19,5.454
1,28,5.637
1,0,0
2,3,0.247
3,5,0.403
4,6,0.671
13,12,2.275
21,16,3.715
27,18,4.697
34,0,0
26,8,1.257
3,19,5.369
1,22,5.66
1,0,0
2,3,0.36
7,6,1.356
12,9,2.174
27,18,4.754
31,0,0
29,6,0.635
26,9,1.406
20,12,2.311
19,13,2.391
7,18,4.584
2,22,5.554
62,0,0
64,0,0
61,2,0.154
60,7,0.341
53,15,1.339
50,17,1.709
47,20,2.316
42,23,3.095
34,26,3.919
30,29,4.529
25,32,5.412
1,45,9.542
3,0,0
6,3,0.674
10,6,1.408
16,9,2.346
19,12,2.935
21,13,3.26
27,16,4.233
28,18,4.586
30,20,4.933
33,23,5.368
38,26,5.852
43,30,6.584
45,32,6.936
48,35,7.359
50,38,7.726
53,41,8.262
53,42,8.382
54,44,8.542
56,47,8.829
60,50,9.378
63,53,9.732
69,58,10.604
71,62,11.088
75,65,11.678
78,68,12.139
79,71,12.217
82,74,12.701
85,77,13.085
87,80,13.36
90,83,13.745
93,86,14.197
97,89,14.575
100,92,15.144
104,95,15.923
107,98,16.578
112,101,17.571
119,105,18.148
119,0,0
113,2,0.263
109,5,1.028
107,8,1.547
104,10,2.242
104,11,2.244
103,12,2.416
100,14,2.87
97,17,3.382
93,20,3.835
90,23,4.297
86,26,4.802
81,30,5.44
79,32,5.793
76,35,6.158
74,38,6.549
70,41,7.038
69,44,7.398
67,45,7.682
65,47,8.001
61,50,8.375
60,53,8.602
59,56,8.806
59,59,8.877
57,62,9.052
56,65,9.246
36,82,12.106
32,85,12.432
30,88,12.815
27,91,13.387
23,94,14.047
19,98,14.68
15,100,15.357
12,103,15.962
1,0,0
4,27,0.42
6,30,0.826
8,33,1.228
11,36,1.669
14,39,2.184
15,42,2.539
17,45,2.913
20,48,3.295
21,49,3.474
23,51,3.802
25,54,4.108
26,55,4.39
27,60,4.674
29,63,4.959
31,66,5.301
31,67,5.307
32,69,5.487
35,72,5.78
40,74,6.272
43,78,6.797
44,79,6.907
45,80,7.061
48,83,7.52
52,86,8.157
54,88,8.566
54,89,8.602
56,92,8.912
58,95,9.192
60,98,9.478
61,101,9.615
63,104,9.826
63,107,9.9
64,110,10.041
66,113,10.286
69,116,10.915
73,119,11.489
74,120,11.659
76,122,12.015
79,125,12.419
83,128,12.928
87,131,13.448
91,134,14.079
94,137,14.434
99,140,15.195
103,0,0
102,1,0.154
98,4,0.827
94,6,1.364
90,9,1.888
86,12,2.404
82,15,2.904
81,16,3.037
78,18,3.443
75,21,3.85
72,24,4.338
69,27,4.814
68,30,5.111
67,31,5.253
65,33,5.578
61,36,5.961
61,39,6.179
59,42,6.483
58,45,6.594
56,48,6.958
53,51,7.322
52,52,7.499
49,54,8.032
47,57,8.496
42,60,9.124
41,61,9.29
38,63,9.735
34,66,10.171
31,68,10.454
28,71,10.91
27,74,11.205
25,77,11.601
23,78,11.941
21,80,12.373
18,83,12.726
9,92,14.363
4,98,15.388
104,0,0
103,3,0.388
98,6,1.145
94,9,1.688
90,12,2.202
86,15,2.716
82,18,3.216
81,19,3.354
79,21,3.725
75,24,4.157
72,27,4.689
70,30,4.982
68,33,5.476
67,34,5.638
64,36,6.05
61,0,0
62,0,0
58,3,0.437
56,6,0.813
55,9,1.015
52,12,1.607
48,14,2.163
44,17,2.864
41,20,3.269
37,23,3.851
33,26,4.201
29,29,4.719
28,32,4.932
26,35,5.36
24,38,5.816
21,41,6.285
18,44,6.674
16,47,7.146
14,50,7.429
11,53,7.992
4,59,9.263
2,62,9.669
2,0,0
13,7,1.984
17,10,2.882
21,12,3.43
25,13,3.971
27,16,4.41
29,19,4.893
31,22,5.257
34,25,5.591
38,28,6
42,31,6.584
46,34,7.097
49,37,7.704
53,40,8.245
54,41,8.494
54,43,8.645
56,46,8.919
61,49,9.557
63,52,9.832
66,55,10.206
68,56,10.516
21,0,0
26,3,0.87
27,4,0.976
30,6,1.581
33,9,2.097
37,12,2.459
43,15,3.289
47,18,3.838
51,21,4.598
53,24,5.015
56,27,5.379
59,29,5.84
61,32,6.128
65,35,6.578
69,38,7.164
71,41,7.61
75,44,8.216
78,47,8.671
80,50,8.949
84,53,9.51
93,59,10.737
103,65,12.06
104,68,12.337
104,69,12.433
113,74,14.203
116,77,14.833
119,79,15.189
119,0,0
112,3,0.389
108,6,1.245
105,9,1.969
103,11,2.394
100,15,2.913
97,17,3.396
93,20,3.806
90,23,4.265
87,26,4.683
84,29,5.094
82,32,5.275
81,33,5.414
79,35,5.757
78,38,5.877
75,41,6.413
72,44,6.737
70,47,7.047
68,50,7.543
67,51,7.698
65,53,8.097
61,56,8.385
59,59,8.729
56,62,9.142
55,65,9.44
52,68,10.057
45,74,11.115
41,77,11.786
37,80,12.303
33,83,12.572
30,86,13.089
27,89,13.583
26,92,13.879
25,95,14.086
22,98,14.454
19,102,14.967
17,104,15.256
14,107,15.828
8,110,16.805
4,116,17.699
3,119,17.972
2,120,18.175
1,124,18.245
1,0,0
2,4,0.069
3,7,0.263
15,15,2.433
18,18,3.071
22,21,3.729
26,24,4.388
27,25,4.499
28,27,4.846
30,30,5.124
33,33,5.616
38,36,6.073
42,39,6.738
43,40,6.822
45,42,7.128
48,45,7.689
52,48,8.218
53,50,8.619
55,51,8.831
57,54,9.169
58,57,9.33
59,60,9.477
63,63,9.965
64,66,10.123
67,69,10.565
69,70,10.91
69,72,11.007
72,75,11.538
75,78,11.99
78,81,12.455
83,84,13.095
88,87,13.683
93,90,14.438
97,92,14.872
102,95,15.701
104,99,16.176
107,101,16.842
112,104,17.877
117,107,18.63
119,109,18.898
119,0,0
113,3,0.314
110,6,0.841
107,9,1.497
105,12,2.026
104,14,2.271
103,15,2.449
101,17,2.78
101,18,2.84
96,21,3.544
93,24,3.921
88,27,4.662
84,30,5.111
81,32,5.541
79,33,5.882
76,36,6.274
74,39,6.625
72,41,6.871
70,44,7.215
67,48,7.78
65,50,8.203
64,53,8.466
62,56,8.645
59,59,8.95
59,60,8.993
57,62,9.259
55,65,9.573
54,68,9.778
52,70,10.099
50,71,10.527
47,74,11.044
45,77,11.335
41,81,11.914
38,83,12.369
34,86,12.759
31,89,13.098
28,92,13.618
25,95,14.314
19,100,15.18
18,101,15.417
14,104,16.204
10,107,16.874
5,110,17.65
2,113,18.343
1,116,18.467
1,0,0
2,3,0.178
2,6,0.317
4,9,0.686
7,12,1.314
8,15,1.603
11,18,2.038
14,21,2.54
17,24,3.131
20,27,3.553
21,29,3.697
21,30,3.806
26,36,4.517
26,37,4.667
27,39,4.91
30,42,5.357
31,45,5.552
33,48,5.846
37,51,6.199
41,54,6.724
43,56,7.012
44,57,7.151
46,60,7.47
48,62,7.848
51,65,8.316
54,69,8.838
55,71,9.025
56,74,9.35
59,77,9.716
61,80,9.949
63,83,10.187
66,86,10.554
68,90,11.016
70,92,11.43
73,95,11.757
76,98,12.347
79,101,12.735
84,104,13.46
89,107,13.947
93,110,14.63
96,113,14.986
99,116,15.513
104,119,16.261
104,0,0
103,1,0.132
101,3,0.506
96,6,1.254
93,9,1.619
90,12,2.078
85,15,2.711
81,18,3.183
78,21,3.612
75,24,4.189
72,27,4.611
69,30,5.072
67,33,5.522
64,36,5.908
61,39,6.143
61,42,6.273
59,45,6.542
57,48,6.802
56,51,7.009
55,54,7.197
55,57,7.221
54,60,7.387
52,63,7.798
49,66,8.35
45,68,8.901
41,72,9.464
38,74,9.969
34,77,10.323
32,80,10.582
29,83,11.048
26,86,11.622
25,88,11.792
24,89,12.015
20,92,12.584
19,94,12.734
17,95,13.19
12,101,14.107
7,104,14.911
3,107,15.751
2,109,15.955
1,111,16.099
1,0,0
3,4,0.186
5,9,0.711
7,12,1.058
10,15,1.587
14,18,2.278
17,24,2.805
20,27,3.368
21,28,3.5
24,30,3.989
25,31,4.084
26,33,4.326
26,34,4.45
28,39,4.833
29,40,5.013
31,42,5.321
33,45,5.612
37,48,5.956
43,52,6.812
45,54,7.064
48,57,7.503
52,60,8.146
54,61,8.563
56,63,8.902
59,64,9.362
60,66,9.441
67,71,10.3
69,73,10.711
69,74,10.786
73,77,11.411
76,80,11.901
81,83,12.608
83,84,12.891
86,86,13.248
90,89,13.733
94,92,14.27
98,95,14.797
104,99,15.928
113,106,17.868
116,107,18.329
118,109,18.61
3,0,0
4,2,0.301
7,5,0.88
10,8,1.473
13,11,1.871
18,17,2.799
21,20,3.286
26,23,4.019
27,24,4.299
28,26,4.617
32,29,5.313
38,32,5.842
43,35,6.629
46,37,7.053
50,40,7.674
54,43,8.437
56,46,8.804
60,49,9.287
63,52,9.686
68,55,10.32
69,57,10.505
70,58,10.864
72,61,11.169
75,64,11.656
79,67,12.181
83,71,12.786
88,73,13.38
92,75,14.011
93,76,14.137
96,79,14.515
101,82,15.199
104,85,15.793
104,0,0
103,1,0.274
99,3,0.93
94,6,1.655
90,9,2.215
83,12,3.128
81,15,3.323
75,18,4.163
72,21,4.71
68,24,5.289
67,25,5.536
64,27,6.08
61,30,6.367
61,33,6.397
61,36,6.402
60,37,6.517
59,39,6.718
56,42,7.207
53,45,7.613
48,48,8.494
21,65,12.252
19,67,12.56
17,68,12.795
13,71,13.571
2,79,15.692
1,80,15.809
1,0,0
2,2,0.227
2,3,0.368
3,4,0.485
5,6,0.879
8,9,1.665
14,12,2.514
21,18,3.782
27,21,4.762
30,24,5.407
33,27,5.894
39,30,6.525
43,31,7.079
45,33,7.361
119,0,0
112,3,0.393
108,6,1.154
105,9,1.932
103,10,2.35
101,12,2.683
94,14,3.697
91,17,4.078
88,20,4.577
82,23,5.24
81,25,5.415
79,26,5.792
76,29,6.169
74,32,6.579
70,35,7.043
68,38,7.542
64,41,8.117
61,44,8.38
59,47,8.725
56,50,9.219
55,53,9.425
53,56,9.889
48,59,10.629
45,62,11.088
41,65,11.653
37,68,12.25
33,71,12.586
29,74,13.284
26,77,13.84
25,79,14.107
21,82,14.751
19,84,14.98
16,85,15.519
7,94,17.098
1,101,18.135
1,0,0
2,2,0.204
3,5,0.389
8,9,1.476
12,12,2.092
16,15,2.749
21,21,3.658
25,24,4.338
27,27,4.649
28,30,4.922
29,33,5.151
32,36,5.636
34,39,5.849
38,42,6.253
43,45,6.933
47,48,7.481
52,51,8.304
53,53,8.698
55,54,8.924
57,57,9.304
60,60,9.727
63,63,10.084
64,66,10.223
67,69,10.544
69,72,10.919
71,75,11.346
75,78,11.905
78,81,12.474
82,84,12.988
83,85,13.125
86,87,13.497
90,90,13.988
94,92,14.541
99,95,15.334
104,98,16.061
104,99,16.219
108,101,17.084
113,104,17.988
118,107,18.546
119,110,18.683
119,0,0
112,3,0.427
108,6,1.196
106,9,1.658
103,11,2.337
101,12,2.69
97,15,3.326
93,18,3.784
90,21,4.235
86,24,4.701
83,27,5.182
81,28,5.389
78,30,5.777
75,33,6.217
72,36,6.713
70,39,7.018
68,42,7.496
68,43,7.629
65,45,7.946
64,48,8.179
62,51,8.402
59,54,8.748
57,57,8.999
56,60,9.25
52,62,9.811
48,65,10.553
44,68,11.156
41,71,11.576
36,74,12.206
34,77,12.39
31,80,12.715
29,83,13.03
26,86,13.667
26,87,13.8
23,89,14.241
20,92,14.604
20,0,0
21,1,0.218
27,7,1.106
33,12,2.248
37,15,2.615
40,18,3.032
42,21,3.343
43,22,3.428
46,24,3.839
48,27,4.224
52,30,4.84
53,33,5.168
55,36,5.439
58,39,5.942
60,42,6.189
63,45,6.531
65,48,6.788
68,51,7.243
69,53,7.568
74,56,8.254
82,62,9.427
83,63,9.604
88,65,10.179
91,68,10.648
93,71,10.928
97,74,11.396
104,80,12.592
104,0,0
103,1,0.162
100,3,0.706
94,6,1.564
90,9,2.062
86,12,2.54
83,15,2.911
79,18,3.55
76,21,3.912
72,24,4.508
70,27,4.822
68,30,5.237
67,31,5.479
65,33,5.774
64,36,6.159
61,39,6.353
59,41,6.737
56,44,7.218
54,47,7.407
50,50,8.239
47,53,8.72
44,56,9.198
41,59,9.593
35,62,10.317
33,65,10.496
30,68,10.9
28,71,11.379
26,74,11.903
21,77,12.664
20,78,12.749
20,0,0
21,3,0.212
26,6,0.952
27,7,1.098
31,11,1.947
33,14,2.212
36,17,2.477
41,20,3.099
43,23,3.385
46,26,3.818
49,29,4.378
52,32,4.819
54,35,5.232
56,38,5.526
58,41,5.835
60,44,6.1
62,47,6.365
63,50,6.473
65,53,6.818
69,54,7.317
70,56,7.717
72,59,8.029
76,62,8.626
81,65,9.22
82,68,9.434
91,74,10.648
93,77,10.897
96,80,11.248
103,83,12.256
